39
39
45
39
45
39
44
39
44
39
44
34
38
44
34
38
43
34
38
43
34
38
43
34
37
42
33
37
42
33
37
42
33
36
41
33
36
40
33
36
40
35
35
34
34
40
40
47
40
47
40
47
35
40
47
35
40
47
35
39
46
34
39
46
34
39
46
34
39
45
34
38
45
34
38
44
34
38
44
33
37
43
33
37
43
33
36
33
36
33
36
35
35
41
41
41
41
50
35
41
50
35
41
50
35
41
49
35
40
49
35
40
48
35
40
48
34
40
48
34
39
47
34
39
46
34
38
34
38
33
38
33
37
33
37
33
36
35
35
43
43
36
43
36
43
36
43
36
42
35
42
35
42
35
42
35
41
35
41
35
40
34
40
34
40
34
39
34
39
34
38
33
38
33
37
33
36
36
35
35
44
36
44
36
44
36
44
36
44
36
44
36
43
36
43
35
43
35
42
35
42
35
41
35
41
34
40
34
40
34
39
34
39
33
38
33
37
33
37
33
36
36
37
46
37
46
37
46
37
46
36
46
36
45
36
45
36
45
36
44
36
44
36
43
35
43
35
42
35
42
35
41
34
41
34
40
34
39
34
39
33
38
33
37
33
37
36
37
37
48
37
48
37
48
37
48
37
47
37
47
37
47
36
46
36
46
36
45
36
45
36
44
35
44
35
43
35
42
34
41
34
41
34
40
34
39
33
38
33
38
33
37
36
38
38
38
38
50
37
50
37
50
37
49
37
49
37
48
37
48
36
47
36
47
36
46
36
45
35
45
35
44
35
43
35
42
34
42
34
41
34
40
33
39
33
38
33
37
33
37
38
38
38
38
38
38
38
38
37
51
37
50
37
50
37
49
36
48
36
48
36
47
36
46
35
45
35
44
35
43
34
42
34
41
34
40
34
39
33
39
33
38
33
37
39
39
39
39
39
39
38
38
38
38
38
37
37
37
37
36
49
36
48
36
47
36
46
35
45
35
44
35
43
34
42
34
41
34
40
33
39
33
38
33
38
39
39
39
39
39
39
39
39
39
38
38
38
38
37
37
37
37
36
36
36
35
35
45
35
44
34
43
34
42
34
41
33
40
33
39
40
40
40
40
40
40
40
39
39
39
39
39
38
38
38
37
37
37
36
36
36
35
35
35
34
34
43
34
42
34
41
34
34
41
41
41
41
40
40
40
40
40
40
39
39
39
39
38
38
38
37
37
37
36
36
36
35
35
35
34
34
34
34
41
41
41
41
41
41
41
41
40
40
40
40
39
39
39
38
38
38
37
37
37
36
36
36
35
35
35
35
35
35
35
35
42
42
42
42
42
42
41
41
41
41
41
40
40
40
39
39
39
38
38
38
37
37
37
36
36
36
35
35
35
35
35
35
43
43
42
42
42
42
42
42
41
41
41
41
40
40
40
39
39
39
38
38
37
37
37
36
36
36
36
36
36
36
36
36
43
43
43
43
43
43
42
42
42
42
42
41
41
41
40
40
40
39
39
38
38
38
37
37
37
36
36
36
36
36
36
36
44
44
44
44
44
43
43
43
43
42
42
42
42
41
41
40
40
40
39
39
39
38
38
37
37
37
37
37
37
37
37
37
37
37
45
45
44
44
44
44
44
43
43
43
42
42
42
41
41
41
40
40
40
39
39
38
