-1004.11889827863,3.33861214211096e-12
-969.359316998306,-1524.1688088783
-865.24133429792,-3042.25767019544
-692.246618396673,-4548.19998621394
366.564916895973,-5905.65159720465
666.974322481538,-7337.66564448028
-1177.32298345647,3.32445789740639e-12
-1142.59853814485,-1533.38299524172
-1038.58622877694,-3060.68273590213
-865.768517304085,-4575.82911344416
-624.947450042896,-6072.77820797221
-315.846607658608,-7545.61113599552
-2180.19726612163,3.37982233171329e-12
-2144.4790719282,-1574.67308840885
-2037.48880526544,-3143.14372674525
-1859.71879583927,-4699.22260162119
-1611.98753533535,-6236.74656157209
-1295.43659880278,-7749.59142274087
-3177.05737102351,3.43251766120882e-12
-3140.58875036513,-1615.04997516648
-3031.35119652034,-3223.76778095241
-2849.84899742747,-4819.83456827674
-1767.15498077568,-6261.8428657075
-1451.77295871815,-7781.03119820602
-3323.60446619516,3.409522554153e-12
-3287.31785793819,-1619.79865178921
-3178.62610833694,-3233.28136321793
-2998.03280572932,-4834.14526428185
-2746.3751423291,-6416.11350115645
-4310.89931640792,3.45594715366369e-12
-4273.83549311606,-1657.49711520399
-4162.54422285036,-3308.57786208082
-3977.62767475318,-4946.83889094094
-3719.93697890825,-6565.90275663589
-5290.40974163598,3.49917550957192e-12
-5252.65200158899,-1693.94540289153
-5139.55316216392,-3381.3638611083
-4951.63571301357,-5055.74157865615
-6265.87219988601,3.53888612669477e-12
-6227.56514988674,-1728.95495437258
-6112.82174745025,-3451.27892674524
-5922.17456667818,-5160.35419747438
-6373.83114572594,3.50251507778535e-12
-6335.70622030341,-1726.72367613049
-6221.50728571942,-3446.87816762639
-6031.76121882258,-5153.9070431746
-7332.32821959058,3.53478572921393e-12
-7293.77424095789,-1758.23769685662
-7178.29111564729,-3509.81733524893
7859.78066005666,-1568.81183700265
7937.8812846133,-786.409600031604
7963.9591216923,-2.69961810776271e-12
2471.51984072665,-7520.15356591633
2956.3130354787,-7099.38797151478
3412.00087935958,-6642.44552333571
3836.26129156977,-6151.65469535445
4226.93233829822,-5629.51644513107
4582.02324944022,-5078.69146950392
4899.72456310673,-4501.9866462884
5178.41734622714,-3902.34073107107
5416.68144426089,-3282.80938198473
5613.30271797911,-2646.54958877501
5767.27923044067,-1996.80358550434
5877.82635263275,-1336.88232887027
5944.38076176001,-670.148626329116
5966.60331180963,-2.33343476767254e-12
-2244.26818919913,-7601.89238352018
-1743.32902872575,-7504.55082473383
-1250.11379413913,-7368.96779514157
-767.135797219859,-7195.83419478381
-296.856183131654,-6986.03227280217
158.328611009447,-6740.63113170021
596.099067830483,-6460.88127944199
1014.22440942942,-6148.20825715024
1410.57396490848,-5804.20537487543
1783.1280277842,-5430.62559245317
2129.98814794927,-5029.37258682252
2449.38680573869,-4602.49105132476
2739.69641880534,-4152.15627641478
2999.43763590562,-3680.66306487954
3227.28687533565,-3190.41403804915
3422.08306959827,-2683.90739258918
3582.83358193957,-2163.72417026319
3708.71926459574,-1632.51510553549
3799.09863298313,-1092.98711803591
3853.51113455793,-547.889518717894
3871.67949568395,-1.94500607356174e-12
-6677.37456366078,-4359.63843731296
-6379.66959888534,-4618.02491595196
