Timestamp (UTC),trval,tqP,tq1P,tq2P
17:52:48.852,-3.07,0.02,0.03,0.01
17:52:48.950,-0.29,0.04,0.08,0.00
17:52:49.048,-4.93,0.05,0.09,0.02
17:52:49.147,0.21,0.03,0.05,0.00
17:52:49.248,1.43,0.01,-0.00,0.02
17:52:49.347,0.86,0.03,0.03,0.04
17:52:49.446,-2.14,0.05,0.06,0.04
17:52:49.543,-2.36,0.04,0.05,0.03
17:52:49.642,0.64,0.05,0.05,0.05
17:52:49.741,-3.00,0.06,0.07,0.05
17:52:49.838,-1.86,0.04,0.05,0.03
17:52:49.940,-2.64,0.04,0.05,0.02
17:52:50.039,-0.57,0.05,0.07,0.03
17:52:50.138,-0.71,0.05,0.06,0.04
17:52:50.235,0.64,0.03,0.00,0.07
17:52:50.334,3.00,0.02,0.02,0.01
17:52:50.432,-0.93,0.02,0.06,-0.02
17:52:50.530,3.21,0.02,0.03,0.00
17:52:50.632,0.21,0.05,0.07,0.03
17:52:50.732,2.14,0.08,0.09,0.06
17:52:50.830,0.36,0.07,0.10,0.03
17:52:50.928,-3.07,0.04,0.07,0.01
17:52:51.027,-3.57,0.06,0.08,0.05
17:52:51.124,-2.29,0.05,0.05,0.05
17:52:51.223,-4.36,0.03,0.02,0.04
17:52:51.326,-2.64,0.01,-0.00,0.02
17:52:51.424,0.07,0.02,0.02,0.02
17:52:51.522,0.79,0.05,0.05,0.05
17:52:51.620,0.93,0.06,0.06,0.06
17:52:51.719,2.29,0.04,0.03,0.06
17:52:51.816,5.00,0.04,0.04,0.04
17:52:51.919,-2.64,0.05,0.05,0.06
17:52:52.017,-1.14,0.06,0.03,0.09
17:52:52.115,2.79,0.05,0.03,0.08
17:52:52.214,1.14,0.06,0.06,0.05
17:52:52.312,3.00,0.04,0.02,0.06
17:52:52.411,-0.71,0.06,0.04,0.08
17:52:52.509,-2.86,0.08,0.07,0.09
17:52:52.611,-0.79,0.09,0.08,0.10
17:52:52.709,2.71,0.06,0.05,0.08
17:52:52.808,1.00,0.08,0.08,0.08
17:52:52.907,-0.29,0.06,0.06,0.07
17:52:53.004,0.86,0.04,0.05,0.04
17:52:53.102,1.21,0.05,0.03,0.07
17:52:53.201,-0.43,0.07,0.04,0.10
17:52:53.303,-3.50,0.06,0.04,0.08
17:52:53.402,-2.36,0.05,0.04,0.06
17:52:53.500,-0.93,0.05,0.03,0.08
17:52:53.599,-4.00,0.04,-0.00,0.08
17:52:53.696,-2.43,0.04,0.03,0.05
17:52:53.795,0.71,0.07,0.10,0.05
17:52:53.897,0.29,0.09,0.11,0.07
17:52:53.996,2.07,0.11,0.13,0.09
17:52:54.094,0.57,0.10,0.10,0.09
17:52:54.192,0.07,0.08,0.08,0.08
17:52:54.291,0.86,0.07,0.03,0.10
17:52:54.389,0.00,0.06,0.03,0.08
17:52:54.488,-1.21,0.06,0.03,0.08
17:52:54.589,-4.07,0.05,0.03,0.06
17:52:54.687,-3.71,0.06,0.06,0.06
17:52:54.786,-2.71,0.08,0.07,0.09
17:52:54.884,-1.86,0.09,0.06,0.11
17:52:54.983,2.14,0.06,0.01,0.10
17:52:55.082,-1.71,-0.00,-0.05,0.05
17:52:55.183,-5.50,0.03,-0.03,0.10
17:52:55.282,-4.64,0.06,0.01,0.12
17:52:55.380,-2.43,0.10,0.08,0.11
17:52:55.478,0.29,0.10,0.08,0.12
17:52:55.577,-0.50,0.08,0.02,0.14
17:52:55.674,-1.29,0.09,0.05,0.14
17:52:55.774,-2.14,0.07,0.04,0.11
17:52:55.875,-3.29,0.06,0.02,0.11
17:52:55.974,-4.79,0.06,0.01,0.12
17:52:56.072,-5.71,0.07,0.03,0.11
17:52:56.170,-5.29,0.07,0.02,0.12
17:52:56.269,-2.29,0.07,0.01,0.13
17:52:56.367,-3.86,0.05,-0.01,0.11
17:52:56.465,0.00,0.06,-0.01,0.13
17:52:56.567,0.93,0.05,0.03,0.07
17:52:56.666,-5.57,0.09,0.07,0.11
17:52:56.764,-1.93,0.09,0.05,0.13
17:52:56.863,0.86,0.07,0.03,0.11
17:52:56.961,0.93,0.07,0.02,0.12
17:52:57.060,-1.79,0.08,0.02,0.14
17:52:57.161,-3.07,0.07,0.02,0.12
17:52:57.260,-1.64,0.08,0.05,0.11
17:52:57.358,-4.43,0.10,0.07,0.12
17:52:57.456,-0.43,0.10,0.07,0.14
17:52:57.556,-0.64,0.10,0.05,0.15
17:52:57.653,-3.43,0.07,0.01,0.13
17:52:57.752,-3.29,0.06,0.02,0.11
17:52:57.854,-0.57,0.07,0.02,0.12
17:52:57.952,-4.36,0.08,0.03,0.13
17:52:58.051,-6.93,0.11,0.07,0.15
17:52:58.149,-0.29,0.08,0.02,0.13
17:52:58.247,-0.29,0.06,0.01,0.11
17:52:58.345,-6.43,0.07,0.02,0.13
17:52:58.443,-5.00,0.06,0.01,0.11
17:52:58.545,-3.57,0.06,0.02,0.10
17:52:58.644,-0.93,0.06,0.01,0.11
17:52:58.743,-0.64,0.09,0.02,0.15
17:52:58.841,-4.93,0.08,0.04,0.13
17:52:58.939,-4.21,0.05,0.04,0.06
17:52:59.038,-5.14,0.06,0.05,0.07
17:52:59.139,-2.93,0.07,0.02,0.12
17:52:59.238,-4.50,0.05,-0.01,0.10
17:52:59.336,-1.21,0.06,0.03,0.10
17:52:59.435,0.21,0.07,0.02,0.12
17:52:59.534,0.07,0.08,0.02,0.14
17:52:59.632,-2.00,0.08,0.03,0.14
17:52:59.730,-2.79,0.09,0.06,0.13
17:52:59.832,-3.57,0.08,0.06,0.11
17:52:59.930,-1.14,0.09,0.08,0.09
17:53:00.029,-6.93,0.07,0.04,0.10
17:53:00.127,-5.93,0.07,0.04,0.10
17:53:00.226,-9.50,0.06,-0.00,0.13
17:53:00.323,-3.21,0.05,-0.00,0.11
17:53:00.426,-1.36,0.06,0.03,0.10
17:53:00.524,-4.93,0.07,0.02,0.12
17:53:00.622,-6.36,0.08,0.02,0.13
17:53:00.721,-3.43,0.07,0.00,0.15
17:53:00.820,0.07,0.07,0.03,0.12
17:53:00.918,-4.43,0.08,0.05,0.10
17:53:01.015,-4.29,0.04,-0.01,0.09
17:53:01.118,-5.79,0.03,-0.01,0.07
17:53:01.217,-6.21,0.06,0.02,0.10
17:53:01.314,1.00,0.05,0.03,0.06
17:53:01.413,-1.07,0.05,0.01,0.08
17:53:01.511,-4.50,0.06,-0.00,0.12
17:53:01.610,-1.43,0.09,0.07,0.11
17:53:01.708,-3.14,0.08,0.04,0.12
17:53:01.810,-4.36,0.02,-0.07,0.11
17:53:01.909,-9.57,0.01,-0.09,0.11
17:53:02.007,-10.29,0.02,-0.08,0.11
17:53:02.106,-7.86,0.01,-0.06,0.09
17:53:02.203,-5.00,0.03,-0.06,0.11
17:53:02.301,-6.21,0.05,-0.03,0.13
17:53:02.404,-7.50,0.08,0.04,0.13
17:53:02.502,-7.50,0.09,0.06,0.12
17:53:02.601,-4.00,0.07,0.02,0.11
17:53:02.699,-5.07,0.06,-0.00,0.13
17:53:02.797,-3.57,0.08,0.05,0.12
17:53:02.896,-0.50,0.08,0.05,0.12
17:53:02.994,-1.79,0.08,0.05,0.11
17:53:03.096,1.71,0.07,-0.01,0.14
17:53:03.194,-2.79,0.04,-0.08,0.16
17:53:03.292,-2.93,0.02,-0.07,0.11
17:53:03.391,-2.07,0.06,-0.01,0.12
17:53:03.489,-1.93,0.07,-0.02,0.15
17:53:03.588,-1.64,0.08,0.01,0.14
17:53:03.690,-1.29,0.09,0.05,0.13
17:53:03.788,0.93,0.08,0.03,0.13
17:53:03.886,-1.64,0.09,0.02,0.15
17:53:03.985,-5.57,0.09,0.02,0.17
17:53:04.084,-3.21,0.07,0.01,0.13
17:53:04.182,-2.36,0.07,-0.01,0.15
17:53:04.280,-0.93,0.08,-0.00,0.16
17:53:04.382,0.07,0.06,0.00,0.11
17:53:04.481,-2.50,0.05,-0.02,0.13
17:53:04.579,-2.79,0.05,-0.00,0.11
17:53:04.678,-2.64,0.05,0.00,0.09
17:53:04.775,-4.71,0.06,-0.01,0.13
17:53:04.874,-3.43,0.07,-0.01,0.15
17:53:04.972,0.07,0.06,-0.02,0.13
17:53:05.074,-0.43,0.06,-0.01,0.13
17:53:05.173,-3.93,0.02,-0.07,0.11
17:53:05.272,-8.07,0.01,-0.09,0.11
17:53:05.370,-6.93,0.05,-0.03,0.13
17:53:05.468,-4.64,0.06,-0.02,0.13
17:53:05.566,-5.86,0.05,-0.01,0.12
17:53:05.665,-3.29,0.06,0.03,0.10
17:53:05.766,-1.43,0.03,-0.02,0.08
17:53:05.865,-8.21,0.03,-0.04,0.11
17:53:05.964,-10.21,-0.13,-0.36,0.10
17:53:06.062,-2.21,-0.36,-0.85,0.12
17:53:06.160,-1.57,-0.43,-0.96,0.11
17:53:06.259,-1.36,-0.46,-0.99,0.07
17:53:06.360,-3.93,-0.40,-0.90,0.10
17:53:06.459,-1.14,-0.39,-0.90,0.12
17:53:06.557,2.00,-0.40,-0.90,0.10
17:53:06.656,-0.71,-0.42,-0.92,0.08
17:53:06.754,-3.36,-0.45,-0.98,0.07
17:53:06.852,-6.79,-0.46,-0.99,0.07
17:53:06.950,-7.79,-0.51,-1.02,0.01
17:53:07.053,-4.86,-0.55,-1.01,-0.08
17:53:07.150,-0.64,-0.39,-0.86,0.09
17:53:07.249,1.14,-0.28,-0.79,0.22
17:53:07.348,-0.79,-0.27,-0.80,0.25
17:53:07.446,-2.29,-0.25,-0.80,0.29
17:53:07.544,-3.43,-0.26,-0.82,0.30
17:53:07.643,-2.57,-0.25,-0.84,0.34
17:53:07.745,-1.29,-0.27,-0.89,0.35
17:53:07.843,-1.43,-0.26,-0.88,0.35
17:53:07.942,-3.43,-0.31,-1.03,0.41
17:53:08.040,-3.14,-0.25,-1.03,0.53
17:53:08.139,-3.57,-0.12,-0.91,0.67
17:53:08.236,-5.29,-0.13,-0.86,0.59
17:53:08.339,-3.00,-0.16,-0.86,0.54
17:53:08.437,-2.36,-0.13,-0.81,0.55
17:53:08.535,1.64,-0.14,-0.84,0.56
17:53:08.634,1.79,-0.13,-0.83,0.56
17:53:08.733,-1.07,-0.10,-0.80,0.60
17:53:08.830,-2.79,-0.13,-0.83,0.58
17:53:08.929,-3.07,-0.24,-1.02,0.53
17:53:09.031,-2.50,-0.42,-0.90,0.06
17:53:09.129,0.86,-0.32,-0.78,0.14
17:53:09.228,-3.14,-0.34,-0.90,0.21
17:53:09.326,-4.14,-0.31,-0.87,0.26
17:53:09.424,-2.50,-0.30,-0.85,0.26
17:53:09.522,1.86,-0.28,-0.83,0.28
17:53:09.621,-0.57,-0.24,-0.80,0.32
17:53:09.723,-3.00,-0.24,-0.83,0.35
17:53:09.822,-1.71,-0.22,-0.78,0.35
17:53:09.920,2.14,0.02,-0.63,0.68
17:53:10.018,13.79,0.48,-0.27,1.24
17:53:10.117,-40.43,0.64,-0.13,1.42
17:53:10.215,-49.14,0.66,-0.12,1.44
17:53:10.317,-53.43,0.67,-0.11,1.44
17:53:10.415,-54.79,0.62,-0.18,1.43
17:53:10.514,-53.71,1.25,-1.34,3.83
17:53:10.613,35.14,2.43,-5.58,10.43
17:53:10.710,1302.79,2.43,-7.88,12.75
17:53:10.809,3198.36,2.62,-8.65,13.88
17:53:10.910,3287.14,2.96,-8.77,14.69
17:53:11.009,3309.71,3.42,-6.60,13.44
17:53:11.108,3031.29,1.69,-3.46,6.84
17:53:11.205,2488.50,-0.48,-2.44,1.48
17:53:11.304,2165.21,-0.27,-1.97,1.43
17:53:11.402,2016.79,-0.25,-1.93,1.44
17:53:11.501,1934.50,-0.29,-2.03,1.46
17:53:11.603,1875.57,-0.34,-2.12,1.44
17:53:11.701,1785.29,-0.44,-2.31,1.43
17:53:11.800,1756.86,-0.65,-2.72,1.42
17:53:11.898,1726.79,-0.91,-3.26,1.43
17:53:11.996,1696.79,-0.51,-4.39,3.36
17:53:12.095,1674.86,2.66,-2.83,8.15
17:53:12.193,1643.86,1.18,-1.51,3.86
17:53:12.295,1621.57,0.19,-1.17,1.54
17:53:12.394,1611.29,0.16,-1.09,1.41
17:53:12.492,1595.93,0.21,-1.02,1.44
17:53:12.591,1588.07,0.21,-1.05,1.47
17:53:12.688,1570.21,0.18,-1.08,1.45
17:53:12.787,1547.07,0.20,-1.07,1.46
17:53:12.886,1523.00,0.20,-1.08,1.48
17:53:12.988,1518.64,0.09,-1.26,1.44
17:53:13.085,1516.36,0.10,-1.25,1.44
17:53:13.184,1509.50,0.18,-1.12,1.48
17:53:13.283,1499.64,0.14,-1.16,1.44
17:53:13.381,1487.64,0.13,-1.16,1.41
17:53:13.479,1480.29,0.16,-1.09,1.41
17:53:13.581,1462.86,0.18,-1.07,1.42
17:53:13.680,1458.64,0.18,-1.07,1.44
17:53:13.778,1461.43,0.17,-1.08,1.42
17:53:13.876,1458.21,0.17,-1.09,1.43
17:53:13.975,1457.21,0.06,-1.27,1.40
17:53:14.073,1459.57,0.07,-1.29,1.43
17:53:14.171,1457.86,0.17,-1.14,1.48
17:53:14.274,1458.21,0.21,-1.06,1.49
17:53:14.371,1453.79,0.18,-1.10,1.47
17:53:14.470,1444.71,0.18,-1.09,1.45
17:53:14.569,1444.14,0.18,-1.10,1.47
17:53:14.667,1446.43,0.19,-1.08,1.47
17:53:14.766,1444.57,0.20,-1.06,1.47
17:53:14.863,1441.36,0.21,-1.06,1.49
17:53:14.966,1433.14,0.11,-1.27,1.49
17:53:15.064,1432.21,0.03,-1.40,1.47
17:53:15.163,1430.21,0.20,-1.11,1.50
17:53:15.261,1428.57,0.23,-1.01,1.47
17:53:15.359,1427.64,0.25,-0.98,1.47
17:53:15.458,1423.21,0.26,-0.96,1.49
17:53:15.555,1416.86,0.27,-0.94,1.48
17:53:15.658,1412.86,0.26,-0.96,1.48
17:53:15.756,1416.07,0.26,-0.95,1.48
17:53:15.854,1414.86,0.24,-0.99,1.47
17:53:15.953,1414.93,0.16,-1.17,1.49
17:53:16.052,1411.29,0.06,-1.37,1.50
17:53:16.149,1405.86,0.13,-1.26,1.51
17:53:16.252,1403.71,0.15,-1.18,1.48
17:53:16.350,1402.07,0.13,-1.24,1.50
17:53:16.448,1401.00,0.13,-1.25,1.52
17:53:16.547,1399.21,0.18,-1.16,1.52
17:53:16.645,1397.79,0.19,-1.13,1.51
17:53:16.744,1400.86,0.15,-1.19,1.50
17:53:16.842,1401.36,0.13,-1.24,1.51
17:53:16.944,1399.29,0.10,-1.35,1.54
17:53:17.042,1396.64,0.02,-1.53,1.56
17:53:17.140,1396.14,0.13,-1.25,1.51
17:53:17.239,1394.43,0.19,-1.11,1.50
17:53:17.338,1391.21,0.17,-1.16,1.50
17:53:17.436,1407.21,0.17,-1.16,1.50
17:53:17.534,1422.14,0.19,-1.15,1.53
17:53:17.636,1376.50,0.20,-1.16,1.55
17:53:17.734,1375.00,0.18,-1.18,1.54
17:53:17.833,1380.50,0.20,-1.13,1.54
17:53:17.932,1380.64,0.09,-1.33,1.51
17:53:18.029,1378.29,-0.34,-2.19,1.51
17:53:18.128,1376.79,-0.34,-2.21,1.54
17:53:18.226,1382.29,-0.55,-2.69,1.58
17:53:18.328,1388.07,-0.63,-2.85,1.58
17:53:18.426,1379.86,-0.56,-2.69,1.57
17:53:18.525,1380.14,-0.51,-2.58,1.57
17:53:18.624,1385.43,-0.54,-2.63,1.55
17:53:18.722,1383.64,-0.53,-2.63,1.58
17:53:18.820,1378.43,-0.54,-2.67,1.60
17:53:18.922,1376.57,-0.55,-2.71,1.60
17:53:19.021,1380.93,-0.53,-2.68,1.61
17:53:19.118,1384.07,-0.47,-2.54,1.59
17:53:19.217,1382.36,-0.48,-2.54,1.58
17:53:19.315,1386.64,-0.58,-2.75,1.59
17:53:19.414,1399.14,-0.65,-2.91,1.61
17:53:19.513,1408.14,-0.58,-2.74,1.59
17:53:19.614,1411.07,-0.45,-2.48,1.58
17:53:19.712,1405.64,-0.45,-2.48,1.59
17:53:19.811,1405.93,-0.42,-2.42,1.58
17:53:19.910,1401.00,-0.45,-2.48,1.59
17:53:20.007,1393.36,-0.40,-2.40,1.60
17:53:20.107,1388.50,-0.44,-2.48,1.60
17:53:20.204,1392.21,-0.47,-2.55,1.61
17:53:20.306,1392.79,-0.48,-2.59,1.63
17:53:20.405,1391.71,-0.43,-2.44,1.57
17:53:20.503,1389.14,-0.36,-2.32,1.60
17:53:20.602,1390.71,-0.36,-2.34,1.62
17:53:20.700,1396.07,-0.25,-2.13,1.62
17:53:20.799,1397.79,-0.27,-2.13,1.59
17:53:20.898,1403.79,-0.39,-2.39,1.61
17:53:20.999,1403.86,-0.44,-2.49,1.60
17:53:21.097,1397.64,-0.46,-2.52,1.60
17:53:21.196,1391.00,-0.36,-2.34,1.61
17:53:21.294,1391.00,-0.27,-2.18,1.63
17:53:21.392,1391.57,-0.28,-2.21,1.65
17:53:21.490,1389.29,-0.26,-2.18,1.66
17:53:21.589,1389.07,-0.24,-2.13,1.64
17:53:21.691,1387.07,-0.15,-1.91,1.60
17:53:21.789,1389.71,-0.11,-1.85,1.62
17:53:21.888,1387.71,-0.07,-1.80,1.65
17:53:21.986,1387.57,-0.04,-1.72,1.63
17:53:22.084,1388.79,-0.05,-1.72,1.63
17:53:22.183,1388.57,-0.05,-1.76,1.65
17:53:22.284,1389.93,-0.02,-1.70,1.67
17:53:22.382,1395.93,0.05,-1.56,1.66
17:53:22.481,1386.00,-0.02,-1.65,1.61
17:53:22.580,1395.50,-0.13,-1.87,1.62
17:53:22.678,1420.14,0.08,-1.45,1.61
17:53:22.777,1411.00,0.21,-1.22,1.63
17:53:22.875,1397.00,0.27,-1.09,1.63
17:53:22.977,1396.07,0.28,-1.08,1.64
17:53:23.076,1392.71,0.26,-1.12,1.64
17:53:23.174,1395.21,0.27,-1.11,1.65
17:53:23.271,1392.57,0.25,-1.13,1.63
17:53:23.371,1394.50,0.20,-1.21,1.62
17:53:23.469,1407.86,0.18,-1.26,1.62
17:53:23.567,1413.00,0.12,-1.38,1.62
17:53:23.669,1412.86,0.05,-1.53,1.63
17:53:23.767,1406.07,0.11,-1.42,1.65
17:53:23.865,1402.07,0.21,-1.23,1.64
17:53:23.964,1400.93,0.23,-1.13,1.59
17:53:24.062,1401.36,0.27,-1.06,1.59
17:53:24.161,1390.07,0.27,-1.06,1.60
17:53:24.260,1382.43,0.24,-1.11,1.58
17:53:24.361,1377.86,0.24,-1.13,1.62
17:53:24.460,1375.00,0.23,-1.15,1.61
17:53:24.558,1369.07,0.26,-1.09,1.61
17:53:24.656,1357.50,0.31,-1.05,1.67
17:53:24.754,1340.79,0.29,-1.06,1.63
17:53:24.853,1331.57,0.28,-1.06,1.62
17:53:24.951,1314.21,0.32,-0.99,1.62
17:53:25.053,1333.64,0.33,-0.96,1.63
17:53:25.152,1340.21,0.29,-1.04,1.61
17:53:25.250,1341.64,0.28,-1.04,1.60
17:53:25.349,1334.43,0.29,-1.01,1.60
17:53:25.448,1326.93,0.32,-0.98,1.63
17:53:25.546,1323.71,0.32,-1.00,1.63
17:53:25.647,1323.57,0.33,-0.98,1.64
17:53:25.746,1322.50,0.35,-0.95,1.65
17:53:25.844,1287.43,0.32,-1.00,1.65
17:53:25.942,1291.29,0.31,-0.99,1.61
17:53:26.041,1299.86,0.30,-1.02,1.63
17:53:26.139,1294.93,0.29,-1.07,1.65
17:53:26.237,1293.93,0.29,-1.06,1.64
17:53:26.340,1290.07,0.27,-1.09,1.64
17:53:26.438,1292.29,0.28,-1.07,1.62
17:53:26.536,1299.93,0.29,-1.04,1.62
17:53:26.634,1300.93,0.30,-1.02,1.62
17:53:26.732,1297.79,0.27,-1.06,1.60
17:53:26.832,1287.86,0.28,-1.03,1.58
17:53:26.930,1282.21,0.27,-1.02,1.56
17:53:27.032,1277.79,0.29,-1.02,1.60
17:53:27.130,1278.00,0.26,-1.08,1.61
17:53:27.228,1275.93,0.25,-1.10,1.60
17:53:27.326,1269.71,0.28,-1.05,1.62
17:53:27.426,1268.36,0.27,-1.06,1.60
17:53:27.524,1264.07,0.30,-1.01,1.61
17:53:27.622,1262.43,0.30,-1.01,1.62
17:53:27.724,1272.79,0.27,-1.10,1.64
17:53:27.822,1283.86,0.28,-1.08,1.63
17:53:27.921,1269.21,0.28,-1.07,1.63
17:53:28.018,1160.36,0.18,-1.25,1.60
17:53:28.117,909.07,0.25,-1.05,1.55
17:53:28.216,597.50,0.35,-0.88,1.59
17:53:28.314,330.36,0.40,-0.85,1.64
17:53:28.416,75.29,0.39,-0.85,1.63
17:53:28.514,48.79,0.36,-0.87,1.59
17:53:28.612,42.00,0.34,-0.88,1.57
17:53:28.711,42.43,0.32,-0.95,1.59
17:53:28.810,37.07,0.35,-0.92,1.61
17:53:28.908,36.00,0.34,-0.90,1.57
17:53:29.006,35.64,0.25,-1.06,1.56
17:53:29.108,38.00,0.25,-1.07,1.57
17:53:29.207,34.43,0.34,-0.91,1.59
17:53:29.305,31.64,0.33,-0.94,1.61
17:53:29.404,32.36,0.32,-0.96,1.60
17:53:29.501,34.43,0.28,-1.06,1.62
17:53:29.599,36.07,0.31,-0.99,1.61
17:53:29.702,34.29,0.35,-0.94,1.64
17:53:29.800,33.71,0.32,-0.98,1.61
17:53:29.899,36.79,0.31,-0.98,1.60
17:53:29.997,33.43,0.27,-1.07,1.62
17:53:30.096,31.00,0.24,-1.15,1.64
17:53:30.194,29.86,0.31,-0.97,1.60
17:53:30.292,28.71,0.34,-0.96,1.64
17:53:30.394,28.50,0.37,-0.92,1.66
17:53:30.492,28.93,0.37,-0.91,1.65
17:53:30.591,31.93,0.34,-0.92,1.61
17:53:30.689,31.00,0.33,-0.95,1.60
17:53:30.788,29.50,0.32,-0.99,1.62
17:53:30.887,33.00,0.33,-0.96,1.63
17:53:30.984,33.14,0.30,-1.04,1.63
17:53:31.086,33.21,0.19,-1.22,1.59
17:53:31.184,34.36,0.28,-1.03,1.59
17:53:31.284,33.00,0.32,-0.98,1.63
17:53:31.382,30.00,0.33,-0.97,1.64
17:53:31.479,30.21,0.32,-0.95,1.60
17:53:31.578,29.29,0.32,-0.93,1.58
17:53:31.676,29.93,0.34,-0.95,1.63
17:53:31.779,28.86,0.30,-0.97,1.58
17:53:31.877,28.71,0.33,-0.92,1.57
17:53:31.976,29.36,0.29,-1.01,1.60
17:53:32.074,29.21,0.20,-1.23,1.64
17:53:32.172,30.43,0.32,-0.98,1.62
17:53:32.271,36.21,0.34,-0.92,1.59
17:53:32.373,33.50,0.35,-0.94,1.64
17:53:32.471,30.93,0.33,-0.96,1.62
17:53:32.570,27.07,0.36,-0.91,1.62
17:53:32.668,27.93,0.33,-0.98,1.63
17:53:32.766,35.79,0.36,-0.92,1.64
17:53:32.864,35.43,0.37,-0.90,1.63
17:53:32.964,31.93,0.29,-1.02,1.59
17:53:33.065,31.71,-0.27,-2.14,1.60
17:53:33.163,30.57,-0.08,-1.79,1.63
17:53:33.262,28.00,0.30,-0.97,1.58
17:53:33.360,33.36,0.32,-0.94,1.59
17:53:33.458,32.86,0.33,-0.95,1.61
17:53:33.557,32.36,0.32,-0.97,1.60
17:53:33.655,32.07,0.32,-0.97,1.61
17:53:33.757,31.64,0.36,-0.90,1.61
17:53:33.855,35.36,0.33,-0.94,1.60
17:53:33.953,35.79,0.32,-0.99,1.62
17:53:34.052,34.07,0.21,-1.22,1.64
17:53:34.150,32.86,0.22,-1.16,1.60
17:53:34.249,32.79,0.33,-0.94,1.60
17:53:34.346,35.57,0.32,-0.97,1.60
17:53:34.449,36.93,0.33,-0.96,1.63
17:53:34.548,35.43,0.30,-1.01,1.61
17:53:34.646,31.93,0.32,-0.98,1.62
17:53:34.744,32.50,0.34,-0.94,1.61
17:53:34.842,32.71,0.33,-0.97,1.64
17:53:34.940,31.57,0.32,-0.98,1.62
17:53:35.043,33.00,0.24,-1.11,1.59
17:53:35.141,33.21,0.23,-1.13,1.59
17:53:35.240,36.86,0.30,-0.99,1.59
17:53:35.338,39.79,0.35,-0.87,1.57
17:53:35.436,37.29,0.39,-0.80,1.58
17:53:35.534,34.36,0.37,-0.85,1.58
17:53:35.633,34.00,0.38,-0.85,1.60
17:53:35.736,35.36,0.39,-0.81,1.60
17:53:35.833,35.07,0.40,-0.81,1.61
17:53:35.931,32.57,0.38,-0.80,1.56
17:53:36.030,31.79,0.34,-0.87,1.55
17:53:36.128,34.14,0.24,-1.10,1.57
17:53:36.227,35.79,0.32,-0.93,1.56
17:53:36.325,35.86,0.36,-0.83,1.54
17:53:36.428,33.86,0.37,-0.82,1.55
17:53:36.525,33.79,0.37,-0.85,1.59
17:53:36.624,32.86,0.38,-0.84,1.61
17:53:36.722,33.93,0.37,-0.86,1.60
17:53:36.821,32.71,0.37,-0.84,1.59
17:53:36.919,32.21,0.39,-0.78,1.56
17:53:37.018,31.00,0.35,-0.87,1.57
17:53:37.119,30.36,0.24,-1.10,1.57
17:53:37.218,33.00,0.26,-1.02,1.53
17:53:37.316,36.00,0.36,-0.86,1.58
17:53:37.415,33.86,0.36,-0.86,1.58
17:53:37.513,26.93,0.33,-0.90,1.56
17:53:37.612,22.07,0.35,-0.89,1.59
17:53:37.713,21.07,0.32,-0.97,1.60
17:53:37.811,20.93,0.31,-0.95,1.58
17:53:37.910,22.07,0.30,-0.95,1.55
17:53:38.008,19.57,0.26,-1.02,1.54
17:53:38.107,19.07,0.16,-1.23,1.56
17:53:38.206,27.00,0.30,-0.96,1.55
17:53:38.303,28.79,0.37,-0.79,1.53
17:53:38.406,23.21,0.40,-0.77,1.56
17:53:38.504,23.36,0.39,-0.78,1.55
17:53:38.603,23.64,0.38,-0.78,1.54
17:53:38.701,22.14,0.38,-0.80,1.56
17:53:38.799,24.50,0.36,-0.80,1.51
17:53:38.897,25.21,0.35,-0.80,1.50
17:53:38.995,28.79,0.31,-0.88,1.50
17:53:39.098,25.00,-0.10,-1.72,1.52
17:53:39.196,21.93,0.02,-1.50,1.53
17:53:39.294,17.86,0.18,-1.18,1.54
17:53:39.393,16.00,0.09,-1.38,1.56
17:53:39.491,17.21,0.10,-1.33,1.54
17:53:39.590,21.14,0.13,-1.26,1.51
17:53:39.691,18.21,0.14,-1.24,1.51
17:53:39.790,15.79,0.15,-1.24,1.53
17:53:39.888,16.14,0.13,-1.29,1.55
17:53:39.986,18.50,0.12,-1.30,1.55
17:53:40.085,27.14,0.10,-1.33,1.54
17:53:40.184,27.71,0.10,-1.31,1.51
17:53:40.281,24.29,0.13,-1.29,1.54
17:53:40.383,22.43,0.11,-1.31,1.52
17:53:40.482,21.93,0.12,-1.30,1.54
17:53:40.581,21.64,0.14,-1.26,1.54
17:53:40.679,24.79,0.13,-1.31,1.56
17:53:40.777,23.64,0.14,-1.28,1.56
17:53:40.875,26.79,0.13,-1.30,1.56
17:53:40.974,24.71,0.08,-1.35,1.51
17:53:41.076,23.29,0.05,-1.39,1.49
17:53:41.174,24.57,0.05,-1.41,1.51
17:53:41.273,25.86,0.04,-1.44,1.52
17:53:41.371,24.79,0.05,-1.42,1.53
17:53:41.470,25.43,0.06,-1.40,1.52
17:53:41.568,23.43,0.11,-1.34,1.56
17:53:41.670,22.14,0.10,-1.34,1.55
17:53:41.768,24.14,0.11,-1.31,1.54
17:53:41.867,27.43,0.07,-1.41,1.54
17:53:41.965,24.00,0.06,-1.38,1.50
17:53:42.063,23.29,0.07,-1.37,1.50
17:53:42.162,27.86,0.08,-1.37,1.53
17:53:42.260,25.14,0.10,-1.38,1.57
17:53:42.362,18.79,0.09,-1.37,1.55
17:53:42.460,22.21,0.11,-1.34,1.57
17:53:42.559,23.64,0.12,-1.30,1.54
17:53:42.657,29.57,0.09,-1.35,1.54
17:53:42.755,29.43,0.10,-1.34,1.54
