5005.81745894279,0
5003.24115960167,73.6917548621588
4995.5255968982,147.003331409468
4982.71070353498,219.556601016729
4964.86279036792,290.977520755166
4942.19421046168,360.890605397916
4914.90760258318,428.925534846211
4882.9982650251,494.738448660651
4846.63208132161,557.990206188884
4805.99791762573,618.355648763616
4761.30657466026,675.52531047917
4712.78962502615,729.207023400975
4660.69814421675,779.127409080881
4605.33369868527,825.02907941027
4547.65606792395,866.589288510399
4487.30261054204,903.681399967698
4424.58484566645,936.121459462359
4359.82586159831,963.750145066812
4293.35860421029,986.433428312682
4225.99988380742,1003.99599743331
4158.0784509438,1016.35790585846
4089.5079950273,1023.52691972252
4020.63842836219,1025.4767129236
3951.82039164985,1022.20745988928
3883.80401255429,1013.69374078701
3817.10412720966,999.970106596492
3751.48729079266,981.192039133572
3687.28425177839,957.464629293233
3624.81791881439,928.917059288944
3564.40180936506,895.701812777977
3507.14124236712,857.913626881372
3192.41799813295,848.561202441591
3139.12066175166,800.516543091138
3089.06098272096,748.497996241375
-2487.31185829752,7557.2243237681
3042.48645275091,692.770228029367
-3207.60899463992,7152.18878064657
2999.62693639051,633.614855700176
-3572.30427311289,6507.77189796456
2960.69363233083,571.329084762601
-3899.2330070658,5840.93600366446
2926.06379318115,506.214784988347
-4190.65157489147,5154.432257663
2896.00892347779,438.595495956701
-4444.88024118949,4450.56581347431
2870.325277248,368.825867781154
-5034.08849843515,3835.93782238015
2849.13832239216,297.249681378826
-5215.99949750941,3084.21462125212
2832.55147111735,224.218658080242
-5358.21543898292,2322.20201799356
2820.64562734407,150.090899618806
-5460.19007791369,1552.44719601258
2813.47883313831,75.2293094476593
-5521.53186665042,777.518811167593
2811.08601532831,1.29138191370881e-13
-5542.00532479759,1.33433778136577e-12
5003.89648379576,0
5001.32167929788,73.6625192998147
4993.61059428097,146.944975079526
4980.80314092812,219.469353837091
4962.96559593138,290.861728390845
4940.1902369664,360.754266945617
4912.59483750829,428.787201784963
4880.48583057865,494.596798321436
4844.14020697328,557.829518409353
4803.52906299307,618.176438626501
4758.86309412498,675.328176764195
4710.37375578938,728.992653112283
4658.31199463098,778.896581398607
4602.94688239579,824.786839035169
4544.64755871584,866.420529173394
4484.32825701906,903.50237686454
4421.64610941041,935.932781027729
4356.92403064972,963.552513390638
4290.49478471226,986.227640048641
4222.6992378613,1003.85003978044
4154.58627126826,1016.23861410874
4086.05534583912,1023.40234991791
4017.2256298908,1025.34750645565
3948.4475579155,1022.07434693431
3880.07052760887,1013.6094258603
3813.0902288492,999.923058732085
3747.51224133956,981.141384972846
3429.74995023329,996.17775756933
3365.3891008528,966.395214661073
3303.14672223828,931.765111455383
3243.40806376648,892.463249092735
3187.17106217144,848.631263095389
3133.90600991616,800.579271977654
3083.87672673822,748.553723199154
3037.33053855315,692.819310006016
2994.4971551522,633.657663872297
-4056.29138837984,6735.89566111905
2955.58763241349,571.365992199133
-4394.403254028,6045.3650143119
2920.79342244776,506.255665970603
-4694.74817624711,5334.50090826757
2890.28551483504,438.650762087625
-5329.57101861684,4732.15317285459
2864.53280147396,368.874728195536
-5559.3407072176,3967.78363771536
2843.35923371248,297.288539820747
-5746.81623876184,3190.11946908308
2826.78287031894,224.247663523889
-5893.38629249674,2401.88149268149
2814.88455859152,150.110169142878
-5998.48504660878,1605.68667198689
2807.72229993714,75.2389236690442
-6061.70692708849,804.174573010902
2805.33099670253,1.29154669808824e-13
-6082.80802045604,1.38007824470499e-12
5000.67806905789,0
4998.10806016368,73.5391010918311
4990.4113377076,146.698745923185
4977.62774123779,219.101525745156
4959.82342677281,290.374113108456
4937.09050385337,360.149268400759
4909.54653116431,428.067805990902
4877.33387439456,493.780507395575
4840.61893093327,556.94996959408
4800.02854150053,617.206549117198
4755.44525970727,674.267512504309
4707.04572652997,727.846420398282
4655.08043244879,777.670425625635
4599.81795885115,823.486820410876
4541.5435260919,865.064278029467
4480.73568174407,902.169326582357
4418.16947714223,934.549251425006
4353.56718954258,962.125395950557
